,Country/Region,Continent,Lat,Long,TotalCases,TotalDeaths,TotalRecovered,Date
31454,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-20
31455,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-21
31456,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-22
31457,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-23
31458,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-24
31459,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-25
31460,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-26
31461,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-27
31462,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-28
31463,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-29
31464,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-30
31465,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-03-31
31466,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-01
31467,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-02
31468,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-03
31469,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-04
31470,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-05
31471,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-06
31472,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-07
31473,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-08
31474,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-09
31475,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-10
31476,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-11
31477,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-12
31478,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-13
31479,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-14
31480,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-15
31481,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-16
31482,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-17
31483,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-18
31484,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-19
31485,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-20
31486,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-21
31487,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-22
31488,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-23
31489,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-24
31490,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-25
31491,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-26
31492,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-27
31493,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-28
31494,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-29
31495,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-04-30
31496,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-01
31497,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-02
31498,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-03
31499,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-04
31500,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-05
31501,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-06
31502,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-07
31503,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-08
31504,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-09
31505,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-10
31506,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-11
31507,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-12
31508,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-13
31509,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-14
31510,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-15
31511,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-16
31512,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-17
31513,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-18
31514,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-19
31515,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-20
31516,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-21
31517,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-22
31518,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-23
31519,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-24
31520,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-25
31521,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-26
31522,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-27
31523,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-28
31524,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-29
31525,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-30
31526,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-05-31
31527,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-01
31528,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-02
31529,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-03
31530,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-04
31531,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-05
31532,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-06
31533,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-07
31534,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-08
31535,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-09
31536,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-10
31537,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-11
31538,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-12
31539,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-13
31540,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-14
31541,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-15
31542,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-16
31543,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-17
31544,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-18
31545,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-19
31546,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-20
31547,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-21
31548,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-22
31549,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-23
31550,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-24
31551,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-25
31552,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-26
31553,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-27
31554,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-28
31555,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-29
31556,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-06-30
31557,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-01
31558,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-02
31559,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-03
31560,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-04
31561,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-05
31562,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-06
31563,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-07
31564,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-08
31565,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-09
31566,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-10
31567,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-11
31568,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-12
31569,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-13
31570,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-14
31571,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-15
31572,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-16
31573,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-17
31574,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-18
31575,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-19
31576,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-20
31577,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-21
31578,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-22
31579,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-23
31580,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-24
31581,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-25
31582,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-26
31583,Malta,Europe,35.9375,14.3754,946,9.0,670.0,2020-07-27
31584,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-01-22
31585,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-01-23
31586,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-01-24
31587,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-01-25
31588,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-01-26
31589,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-01-27
31590,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-01-28
31591,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-01-29
31592,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-01-30
31593,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-01-31
31594,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-01
31595,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-02
31596,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-03
31597,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-04
31598,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-05
31599,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-06
31600,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-07
31601,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-08
31602,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-09
31603,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-10
31604,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-11
31605,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-12
31606,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-13
31607,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-14
31608,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-15
31609,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-16
31610,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-17
31611,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-18
31612,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-19
31613,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-20
31614,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-21
31615,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-22
31616,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-23
31617,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-24
31618,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-25
31619,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-26
31620,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-27
31621,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-28
31622,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-02-29
31623,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-01
31624,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-02
31625,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-03
31626,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-04
31627,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-05
31628,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-06
31629,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-07
31630,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-08
31631,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-09
31632,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-10
31633,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-11
31634,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-12
31635,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-13
31636,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-14
31637,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-15
31638,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-16
31639,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-17
31640,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-18
31641,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-19
31642,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-20
31643,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-21
31644,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-22
31645,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-23
31646,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-24
31647,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-25
31648,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-26
31649,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-27
31650,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-28
31651,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-29
31652,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-30
31653,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-03-31
31654,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-01
31655,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-02
31656,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-03
31657,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-04
31658,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-05
31659,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-06
31660,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-07
31661,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-08
31662,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-09
31663,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-10
31664,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-11
31665,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-12
31666,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-13
31667,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-14
31668,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-15
31669,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-16
31670,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-17
31671,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-18
31672,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-19
31673,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-20
31674,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-21
31675,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-22
31676,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-23
31677,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-24
31678,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-25
31679,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-26
31680,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-27
31681,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-28
31682,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-29
31683,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-04-30
31684,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-01
31685,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-02
31686,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-03
31687,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-04
31688,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-05
31689,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-06
31690,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-07
31691,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-08
31692,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-09
31693,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-10
31694,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-11
31695,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-12
31696,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-13
31697,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-14
31698,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-15
31699,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-16
31700,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-17
31701,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-18
31702,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-19
31703,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-20
31704,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-21
31705,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-22
31706,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-23
31707,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-24
31708,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-25
31709,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-26
31710,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-27
31711,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-28
31712,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-29
31713,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-30
31714,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-05-31
31715,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-01
31716,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-02
31717,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-03
31718,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-04
31719,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-05
31720,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-06
31721,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-07
31722,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-08
31723,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-09
31724,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-10
31725,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-11
31726,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-12
31727,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-13
31728,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-14
31729,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-15
31730,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-16
31731,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-17
31732,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-18
31733,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-19
31734,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-20
31735,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-21
31736,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-22
31737,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-23
31738,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-24
31739,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-25
31740,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-26
31741,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-27
31742,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-28
31743,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-29
31744,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-06-30
31745,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-01
31746,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-02
31747,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-03
31748,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-04
31749,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-05
31750,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-06
31751,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-07
31752,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-08
31753,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-09
31754,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-10
31755,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-11
31756,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-12
31757,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-13
31758,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-14
31759,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-15
31760,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-16
31761,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-17
31762,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-18
31763,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-19
31764,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-20
31765,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-21
31766,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-22
31767,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-23
31768,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-24
31769,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-25
31770,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-26
31771,Andorra,Europe,42.5063,1.5218,944,52.0,828.0,2020-07-27
31772,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-01-22
31773,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-01-23
31774,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-01-24
31775,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-01-25
31776,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-01-26
31777,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-01-27
31778,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-01-28
31779,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-01-29
31780,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-01-30
31781,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-01-31
31782,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-01
31783,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-02
31784,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-03
31785,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-04
31786,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-05
31787,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-06
31788,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-07
31789,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-08
31790,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-09
31791,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-10
31792,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-11
31793,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-12
31794,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-13
31795,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-14
31796,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-15
31797,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-16
31798,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-17
31799,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-18
31800,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-19
31801,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-20
31802,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-21
31803,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-22
31804,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-23
31805,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-24
31806,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-25
31807,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-26
31808,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-27
31809,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-28
31810,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-02-29
31811,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-03-01
31812,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-03-02
31813,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-03-03
31814,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-03-04
31815,Chad,Africa,15.4542,18.7322,942,76.0,838.0,2020-03-05
